Candidate_ID,Soft_Drinks_perc,Fresh_Food_perc,Car_Care_perc,Non_Foods_perc,Hot_Coffee_and_Tea_perc,RECENCY,FREQUENCY,AOV,MONETARY,ABS,UNIQUE_CITIES_VISITED,UNIQUE_STATIONS_VISITED,UNIQUE_PRODUCTS,Days_bw_trx
562,0.5190877509708491,0.1941532048914803,0.024179856355099894,0.08884922339270643,0.17372996438986416,284,18,50.14,857.14,3.79,6,10,28,15.8
563,0.0831774504443078,0.2995705487589366,0.3215407181538621,0.05198114416385478,0.2437301384790389,359,10,65.84,727.13,8.49,6,10,21,35.9
564,0.5613771578262314,0.2626524424268294,0.004628915434282047,0.0034514811118312623,0.16789000320082587,358,11,55.96,603.95,4.88,2,9,17,32.5
565,0.5777270768245754,0.05755462404897034,0.22301995935565821,0.05566571422912248,0.08603262554167351,21,18,50.2,1009.65,1.69,4,7,20,1.2
566,0.4857329700080059,0.3364603764889646,0.025847375182202575,0.1443274758574331,0.00763180246339369,308,9,49.8,496.44,5.97,9,7,21,34.2
567,0.24140659959910563,0.3998631585435284,0.04644227198441062,0.1255271459120145,0.18676082396094076,163,15,35.68,571.17,5.63,4,8,20,10.9
568,0.2663473724442811,0.5283810857502199,0.004856948482499063,0.15128858562295044,0.04912600770004942,97,9,57.6,592.01,2.9,7,7,29,10.8
569,0.06016177609867871,0.169438756203756,0.30256889383394897,0.36392519283803654,0.10390538102557974,307,10,49.4,580.75,3.16,2,9,22,30.7
570,0.12430291523813923,0.4358333161244089,0.08131706407020912,0.2336052762699852,0.12494142829725746,339,11,42.47,482.12,4.95,4,9,20,30.8
571,0.2564705735954771,0.06597094336347131,0.051030099024430724,0.600768168062796,0.025760215953824796,55,7,66.6,417.22,5.7,3,11,16,7.9
572,0.5762211662665312,0.20393132966329744,0.03244853932490194,0.02997699110616933,0.15742197363910002,333,10,31.25,299.8,1.0,2,12,19,33.3
573,0.29652165414962844,0.04883271041695495,0.44205167295495973,0.1281850990282554,0.08440886345020146,127,10,43.66,481.74,7.11,3,6,21,12.7
574,0.22929138528502488,0.19213868102701676,0.3757690052649347,0.0877242939762495,0.1150766344467741,193,7,65.42,485.55,4.01,4,8,24,27.6
575,0.23726558170804923,0.3093427691644276,0.23574384000616505,0.057464344306591295,0.16018346481476683,243,11,54.73,524.47,2.34,5,8,22,22.1
576,0.24278873686763003,0.2583019009990886,0.08594971590423199,0.33566041100118366,0.0772992352278657,349,15,49.28,606.54,6.88,3,7,25,23.3
577,0.1485640337153958,0.7122644860168672,0.08557503516877127,0.027224715288042343,0.02637172981092323,88,17,53.77,980.9,4.95,3,11,28,5.2
578,0.3752508283485126,0.09387134126026936,0.06991538021915311,0.22109110321431885,0.239871346957746,336,11,52.69,521.89,7.43,4,10,21,30.5
579,0.09414036396689565,0.2758140411808326,0.34381537402827717,0.2478988343291942,0.03833138649480048,215,6,27.25,163.48,5.88,6,14,27,35.8
580,0.5512465018458949,0.20463378395416398,0.08769718252835645,0.14630524913015217,0.010117282541432732,92,7,44.76,344.25,5.0,4,6,21,13.1
581,0.04774727081046473,0.5062188054465036,4.060510160761574e-06,0.18804745865630762,0.25798240457656335,303,16,74.25,1217.74,4.69,4,7,22,18.9
582,0.012076357222793122,0.7769856653592719,0.05510005874152443,0.0779585254249503,0.07787939325146011,235,13,40.11,434.52,5.97,3,8,21,18.1
583,0.05006951305151806,0.0002819636756626642,0.24984657959102294,0.6512474811987428,0.048554462483053604,184,12,45.23,474.45,4.17,2,19,27,15.3
584,0.2076364242391917,0.25852023443500466,0.3601199211169985,0.10484213981138533,0.0688812803974197,38,13,41.88,483.27,3.29,4,8,27,2.9
585,0.09833431943972525,0.31162562471465,0.42411238568165033,0.050087119097839035,0.11584055106613547,139,16,48.69,703.66,6.22,5,10,23,8.7
586,0.23085693750032946,0.1633847293504384,0.4165753580325449,0.13952090690341998,0.049662068213267165,195,12,41.25,507.99,4.71,3,10,19,16.2
587,0.21898865040197824,0.26524097959115045,0.020032771315151708,0.1928023163165729,0.30293528237514655,15,16,57.3,918.27,5.07,2,6,22,0.9
588,0.032344457909658134,0.26796645824275517,0.1548309236481411,0.5372010114033164,0.007657148796129057,257,8,52.96,373.37,7.18,6,5,23,32.1
589,0.07243691457526044,0.21618239893030908,0.08264338535565917,0.29443065896434345,0.33430664217442796,135,14,61.6,713.26,4.77,3,10,23,9.6
590,0.022996452562492317,0.15334815363253185,0.15118820212533035,0.09799318829331737,0.574474003386328,1,8,34.24,237.89,5.03,3,9,20,0.1
591,0.23869141904915855,0.16226743007704292,0.17017119893911303,0.08412346156056193,0.34474649037412364,49,14,44.89,750.31,3.8,6,2,21,3.5
592,0.18430328416268013,0.20286364887890332,0.30738984544834885,0.04976997293807709,0.2556732485719907,96,16,46.61,736.44,5.86,2,8,26,6.0
593,0.031791881802078516,0.062005728852656844,0.05984604757714238,0.5621654585645948,0.28419088320352764,201,11,56.83,717.04,5.7,4,6,18,18.3
594,0.17362225513456253,0.18664686521502113,0.11868757491833277,0.42248095689478166,0.0985623478373019,26,10,38.1,434.17,6.8,7,8,24,2.6
595,0.11940139455082667,0.044375767454641626,0.3846658691240683,0.3306062604912269,0.12095070837923644,343,11,63.73,704.31,3.84,5,10,20,31.2
596,0.0038690916956529656,0.27693209300946864,0.0017413003152918997,0.18444335876786147,0.533014156211725,235,8,67.8,587.21,4.08,7,8,18,29.4
597,0.1264218322650516,0.058822821175614284,0.2680060843684254,0.3731199164817568,0.1736293457091519,349,12,35.17,370.14,6.58,1,5,15,29.1
598,0.45983355642226836,0.007149044695054039,0.0947051376891086,0.17079897704455219,0.2675132841490168,244,7,42.64,320.95,5.5,4,8,16,34.9
599,0.060635728030770955,0.4940201293695003,0.24695294973685544,0.15503920586056547,0.04335198700230781,358,11,42.02,420.15,3.19,6,3,18,32.5
600,0.4057834898687087,0.034636366199880794,0.07504801188941837,0.06933943195447148,0.4151927000875207,327,12,89.49,1216.46,7.61,4,8,26,27.2
601,0.23139736847030068,0.3300347696928609,0.05973143713355813,0.20313924607860437,0.17569717862467596,351,8,43.55,290.4,1.6,5,9,21,43.9
602,0.33493914669240665,0.442913983222129,0.0022902806272254643,0.20988983126667568,0.009966758191563082,51,12,75.16,1000.52,6.57,2,7,14,4.2
603,0.2737306729964524,0.11663557038139746,0.12600368044396346,0.14971236215934597,0.3339177140188409,81,12,31.0,312.48,2.47,8,8,18,6.8
604,0.10569138882604749,0.343009046696994,0.13477226743675605,0.01840679357384739,0.39812050346635525,36,13,35.16,526.7,8.77,3,4,15,2.8
605,0.13341223311111022,0.22477000065267563,0.4585084288679899,0.1602173896388404,0.02309194772938381,67,14,39.7,512.28,1.91,5,9,21,4.8
606,0.07205619357816045,0.4447661470825551,0.15794926082187305,0.17128623190097392,0.15394216661643756,129,8,37.31,316.95,7.3,5,8,11,16.1
607,0.08579500601302566,0.20951784371336965,0.5374879776083786,0.041329522965243254,0.12586964969998293,155,10,45.98,457.52,4.84,2,8,15,15.5
608,0.05753652837667627,0.10063713307038266,0.6992937900661966,0.012433838396465568,0.13009871009027896,245,14,39.37,521.68,4.27,4,11,12,17.5
609,0.03466114592147828,0.618849226984368,0.021085415570468332,0.09062512027069715,0.2347790912529881,111,12,37.71,478.84,5.37,4,7,29,9.2
610,0.40535369410962496,0.1826654961718548,0.14144326320319597,0.16850664196431617,0.10203090455100813,168,8,67.38,635.51,6.26,7,7,10,21.0
611,0.0880393337909197,0.25273847879888295,0.11978429822866232,0.12982710498044947,0.4096107842010856,142,13,68.36,725.58,3.19,5,10,27,10.9
612,0.4570689130099608,0.12228644871414124,0.010584980555326239,0.010385299362729474,0.3996743583578425,356,8,64.24,600.02,3.37,4,5,19,44.5
613,0.10419443681777348,0.02852392402258323,0.2698995238079217,0.2886017308914896,0.3087803844602319,197,9,57.86,543.46,6.3,4,6,24,21.9
614,0.06106892290480133,0.002988307163482145,0.6580405819976055,0.056695257495676644,0.2212069304384344,109,9,51.39,519.38,1.59,4,7,20,12.1
615,0.3252902697481828,0.24977349007180907,0.09954736642495066,0.08387793194159496,0.24151094181346242,79,13,42.54,527.39,3.83,4,14,25,6.1
616,0.24764862999395865,0.3611892397136351,0.013788127211743897,0.020719096048461172,0.3566549070322012,161,6,35.7,211.8,11.08,5,7,21,26.8
617,0.22999902333116692,0.36996273729658197,0.03904598552524503,0.1527297699204186,0.2082624839265876,19,6,55.44,381.75,3.06,4,10,21,3.2
618,0.40046922259857404,0.18428761649119096,0.005451146245355689,0.3072573715041294,0.10253464316074994,127,6,32.4,187.75,7.3,2,3,27,21.2
619,0.09484860087183011,0.5009811102068361,0.08072667691832212,0.29032330652189353,0.033120305481118155,205,11,35.09,391.35,3.83,5,6,23,18.6
620,0.20027912309643905,0.6769412682396705,0.019283516427997492,0.0014991589867989713,0.10199693324909409,29,12,67.29,652.54,6.02,6,9,21,2.4
621,0.02022713983259247,0.28714477118742915,0.5118815562704003,0.11844910715739757,0.062297425552180506,207,12,78.51,813.46,6.31,6,5,19,17.2
622,0.15382556354214585,0.3469548735495508,0.002455112692191473,0.24030901049179626,0.2564554397243156,280,3,55.9,177.2,7.26,4,10,20,93.3
623,0.3546884411114293,0.09680818175095328,0.43738125540097955,0.03348305447645644,0.07763906726018151,151,12,66.6,868.52,4.6,4,7,25,12.6
624,0.5271892676924957,0.33703924076185215,0.003475647404787209,0.0716980063064565,0.06059783783440848,240,17,46.31,813.32,8.98,6,10,23,14.1
625,0.1215353848765563,0.10945857823029187,0.02484714233783832,0.23637250899764833,0.5077863855576651,266,12,29.93,307.97,3.82,4,5,19,22.2
626,0.13361925162802202,0.15998327868773113,0.012117049589348597,0.43324522082286654,0.26103519927203167,182,14,59.18,810.46,5.47,3,6,16,13.0
627,0.23113289577761287,0.24474388899964555,0.38145971791056743,0.11107304424223205,0.03159045306994217,105,15,58.54,827.19,5.49,4,4,19,7.0
628,0.2148464536773086,0.3042346874685658,0.29995130010115695,0.16508297246351214,0.01588458628945649,236,16,51.08,815.78,2.76,2,10,23,14.8
629,0.09344546130905085,0.5108146034952927,0.17692641133687434,0.15572292322247533,0.06309060063630685,173,9,46.36,479.09,4.43,5,10,25,19.2
630,0.0769974185941835,0.378153840561188,0.18395914221681842,0.2593990627706504,0.10149053585715967,158,14,64.43,1001.6,5.32,6,8,16,11.3
631,0.2729483888727866,0.07833261417624907,0.33533993552541247,0.1530606930892287,0.16031836833632332,172,8,35.21,234.83,4.14,4,10,27,21.5
632,0.17597787155693148,0.4623720168798055,0.011108379269054095,0.2924607251501617,0.058081007144047264,311,11,38.39,488.26,9.88,4,17,24,28.3
633,0.3405124374646562,0.012856492357059691,0.20782675578497606,0.40525704862224027,0.03354726577106779,157,11,34.88,379.33,3.32,2,12,17,14.3
634,0.12559067868940607,0.4868996231605517,0.02070652343211806,0.26880730852322,0.09799586619470416,258,16,51.27,900.42,7.36,3,9,24,16.1
635,0.5955136917745468,0.16859227157460208,0.0971809618849123,0.097827057599942,0.040886017165996956,164,10,33.68,288.32,6.71,3,11,21,16.4
636,0.03275606122257918,0.17406714432534065,0.34045534903439983,0.2683962531039147,0.18432519231376562,147,11,39.74,466.95,4.97,7,8,29,13.4
637,0.06358382224673083,0.18547487424350614,0.20147000147833907,0.1562844382741908,0.39318686375723305,154,11,39.41,387.82,3.27,6,12,15,14.0
638,0.15443968831782912,0.0888955011042273,0.08792811757837223,0.3551315792750041,0.31360511372456723,38,11,46.09,494.5,3.46,5,7,21,3.5
639,0.05485956558810566,0.3655001186856468,0.4553825155587812,0.05899827630220103,0.0652595238652654,131,8,27.69,178.71,3.96,7,9,18,16.4
640,0.11300961472903766,0.45434039015621713,0.33527748025919146,0.01735985553937161,0.08001265931618212,358,14,51.31,618.21,1.43,5,6,31,25.6
641,0.1676228500201134,0.14545504610494908,0.04481609561207909,0.40712597823858765,0.23498003002427095,255,12,68.71,689.98,2.99,2,13,15,21.2
642,0.2724725896454824,0.2930970068890767,0.2066072112769274,0.08661320648906469,0.14120998569944893,208,13,52.03,606.0,2.04,7,9,23,16.0
643,0.05951363823017107,0.3812701590032999,0.0672605226274189,0.40314137737438244,0.08881430276472756,95,10,73.12,614.21,7.69,3,13,27,9.5
644,0.04320491898994637,0.06241742302576911,0.0006889460361398476,0.4382431706757245,0.45544554127242026,348,12,70.01,904.61,6.24,3,8,26,29.0
645,0.6093741307332912,0.14822457919199936,0.07349232535909958,0.016268327328838136,0.15264063738677175,327,7,61.67,350.34,6.57,4,8,21,46.7
646,0.6729234784730377,0.08398653294443682,0.13287109660174584,0.03381736230329573,0.07640152967748386,171,12,51.12,642.33,6.18,6,10,19,14.2
647,0.2923364305882081,0.3735712447439381,0.11236894166586044,0.023737114097046322,0.19798626890494705,250,13,50.34,560.34,5.33,4,12,31,19.2
648,0.04849859782324047,0.045054566924381055,0.5844164876499667,0.1740999378338518,0.14793040976855992,190,8,61.46,579.2,7.92,4,9,15,23.8
649,0.125590707846672,0.1309182339645171,0.1819120378339963,0.27856850122573873,0.28301051912907593,199,11,44.12,569.46,3.78,2,17,26,18.1
650,0.04228263842044689,0.1556364388018052,0.11918015492238293,0.4588655818211619,0.22403518603420314,221,9,21.76,174.35,5.21,3,14,18,24.6
651,0.32363971241677275,0.052188972415718474,0.39604963525939013,0.0530604107549674,0.1750612691531512,24,7,57.38,420.04,6.49,4,7,30,3.4
652,0.035673905904331026,0.27262241085966465,0.053462239192460806,0.11511090581169298,0.5231305382318505,244,14,33.03,375.16,2.36,2,6,16,17.4
653,0.07437318236346378,0.23067536246476822,0.17685020355858275,0.005951807758878943,0.5121494438543063,324,6,35.57,250.27,11.19,2,8,26,54.0
654,0.019369054608065737,0.17405921669237376,0.22267705289132272,0.2680193534500971,0.31587532235814064,128,12,50.0,605.56,5.06,5,14,18,10.7
655,0.0701521551929892,0.0024089617492994036,0.3087414520692198,0.18426640281329987,0.43443102817519164,93,11,48.57,436.68,5.28,3,10,36,8.5
656,0.27720751653024334,0.2982969377006032,0.10682044418207548,0.0653224877606303,0.2523526138264477,300,13,28.82,351.04,7.51,5,10,18,23.1
657,0.10905735941113802,0.036823673032010784,0.3508416030006534,0.3891782723042251,0.11409909225197264,133,19,52.48,828.38,6.83,5,11,24,7.0
658,0.0165907125999325,0.1034284101781532,0.3429674329946144,0.4890666912817418,0.04794675294555812,55,8,64.49,493.84,5.08,2,10,17,6.9
659,0.010067779782334942,0.3047594566729046,0.07164629883981301,0.11333428461623592,0.5001921800887116,158,11,33.07,388.55,5.26,4,10,25,14.4
660,0.020935019344018514,0.3176033477204984,0.023400175639685585,0.14307091965910912,0.4949905376366884,29,15,69.09,1023.83,1.99,4,9,25,1.9
661,0.071974167493898,0.7437523029773829,0.10371814348186341,0.04906620304026587,0.03148918300658986,211,14,26.6,355.05,3.89,2,11,14,15.1
662,0.2100918968951036,0.22687678398981592,0.03465403322809065,0.22458651210436367,0.30379077378262603,154,14,81.76,970.27,6.03,4,5,19,11.0
663,0.3341012484663397,0.27848114456439277,0.32129643602578,0.0021874697169028913,0.06393370122658466,293,15,43.83,590.39,5.89,3,9,21,19.5
664,0.22277609793389308,0.13600127367900758,0.0010951263388763628,0.3355010498910851,0.30462645215713785,222,11,52.18,482.22,7.44,6,9,21,20.2
665,0.16850836258376542,0.014577553261368349,0.3083249532902798,0.18575785215951854,0.3228312787050678,115,11,21.62,267.07,4.76,6,5,18,10.5
666,0.27804558894816167,0.32419442522853525,0.14564302672833718,0.030173237338320807,0.22194372175664515,158,25,49.07,1047.72,2.23,7,5,20,6.3
667,0.19617208602405478,0.2745221178773242,0.03769957477534199,0.043914992248698444,0.44769122907458053,259,13,53.43,721.05,7.11,4,6,29,19.9
668,0.19340583057908586,0.3332412019970993,0.19836893241077705,0.1268537597194173,0.14813027529362044,251,17,48.71,775.94,7.87,3,7,24,14.8
669,0.4509463651580579,0.1772850510552165,0.2051845332610935,0.03489010598704695,0.13169394453858513,122,12,41.55,443.99,6.8,2,10,29,10.2
670,0.5132726293108206,0.1287082993826846,0.09203586192566061,0.15339980735137124,0.11258340202946297,299,15,35.8,566.98,4.67,3,7,22,19.9
671,0.05908931144603291,0.1350793076294741,0.5822505400773765,0.17274668128183682,0.05083415956527964,263,13,66.96,855.48,7.09,2,10,18,20.2
672,0.017579068062019025,0.26144979012130815,0.10591073942453204,0.37860233539923394,0.23645806699290678,49,14,50.46,678.25,11.86,4,11,21,3.5
673,0.25693044057595843,0.0512594977140561,0.1903893664033615,0.04951993630212424,0.4519007590044996,329,11,73.11,834.09,5.23,5,8,29,29.9
674,0.32464367962635227,0.12589983689978998,0.10077975611169855,0.06799009641932592,0.3806866309428333,297,9,42.1,377.6,2.38,5,11,20,33.0
675,0.05834187671593526,0.21383158805702365,0.07265982788167472,0.2563796701590283,0.39878703718633807,362,10,43.48,400.6,3.83,2,9,25,36.2
676,0.3392526109384895,0.3224562816464922,0.04686119192812574,0.020856864821154918,0.2705730506657376,77,23,62.23,1465.2,6.25,2,12,32,3.3
677,0.3300177747104374,0.40675702782862977,0.022731629355199675,0.21588564613263928,0.02460792197309385,127,16,25.66,438.32,1.79,6,6,23,7.9
678,0.4862783953601332,0.0641735677134445,0.1875045390190961,0.009147907518010194,0.25289559038931614,197,12,31.8,309.34,5.34,4,8,33,16.4
679,0.05154824768330891,0.30152590148400676,0.28941219044431965,0.05199073774431515,0.30552292264404945,221,10,66.46,655.55,5.76,1,4,19,22.1
680,0.539101592571829,0.16917909798608088,0.18063185622967626,0.027757420058622938,0.08333003315379103,91,10,32.42,266.85,8.07,9,5,24,9.1
681,0.00795740649241636,0.011398150303002823,0.777832531381996,0.04519891761948346,0.1576129942031014,8,6,22.71,119.19,7.62,3,9,21,1.3
682,0.16504004809008155,0.19604897216590286,0.6070148197674624,0.0277596911356127,0.004136468840940329,32,10,78.03,799.16,6.73,6,9,23,3.2
683,0.198379062308016,0.05219456040694786,0.008495106782085095,0.1674042153665928,0.5735270551363582,320,12,29.09,400.25,1.0,4,7,21,26.7
684,0.32737175414788955,0.14703922344883802,0.4164261565117673,0.10348437522145963,0.005678490670045437,269,11,52.76,669.25,6.84,3,9,22,24.5
685,0.252956288665343,0.17106457061395883,0.2514398602435482,0.006950569744813453,0.3175887107323367,191,9,51.04,380.31,6.41,8,13,12,21.2
686,0.1708122453861469,0.1464878305432627,0.1731919301532957,0.35322279205064366,0.156285201866651,349,15,7.84,113.8,5.51,1,10,13,23.3
687,0.09915576022512528,0.5330203843351794,0.16115254960634437,0.06656886076241551,0.1401024450709355,163,8,45.99,380.14,1.54,4,11,22,20.4
688,0.0710215512291975,0.037439252341102756,0.13086198331620982,0.37937196918745036,0.3813052439260397,61,16,56.73,779.49,3.45,5,4,21,3.8
689,0.038708781250465694,0.06939471538630677,0.02199957690527818,0.5026556391859286,0.36724128727202093,264,16,55.31,979.0,2.67,5,13,27,16.5
690,0.21440312142272885,0.33369588075991524,0.2567752625020409,0.18391421940836483,0.011211515906950178,285,18,63.55,1255.71,1.0,5,9,17,15.8
691,0.09829499966624175,0.1820368173434853,0.1834106580330902,0.0756824003480796,0.46057512460910305,95,13,44.19,667.12,4.99,9,7,15,7.3
692,0.04267779254152907,0.16168511365240673,0.2735751175408389,0.2783362367601318,0.24372573950509344,41,11,60.69,536.32,3.4,5,9,18,3.7
693,0.1231530830757403,0.06496419239641739,0.38647746136195715,0.3498009692634918,0.07560429390239326,149,13,39.66,457.15,10.25,3,13,20,11.5
694,0.24758288928620492,0.12311418011717204,0.22338675065909286,0.36820812982738094,0.0377080501101493,204,11,28.84,358.8,4.66,2,10,29,18.5
695,0.003518405954367199,0.274850209521759,0.1712439797620136,0.21892033750806855,0.33146706725379177,267,18,30.53,587.11,7.59,3,4,13,14.8
696,0.2381385845267265,0.4755384656912829,0.1126060600937959,0.09833004690952092,0.07538684277867379,2,8,28.07,259.97,1.86,1,5,20,0.2
